id,name,case_type,suite,blade_score,status
085de988-d2fd-4f3b-988f-b3f0504f4ead,HPSO_ADE_AdaptiveNeighborhood,both_biased,SBOX-COST,0.16572968702900387,ok
086f9f73-aa86-46ac-854f-56a9b06c34fe,CollaborativeSwarmSearch,f0_only_biased,SBOX-COST,0.2059458216117353,ok
088e9041-90b3-40c0-8e02-75ce70bc261d,EnhancedDAPSO,both_biased,SBOX-COST,0.0794668123854884,ok
08989368-5933-4c06-a33c-6bc649bc0779,RefinedEnhancedNAPSO,f0_only_biased,SBOX-COST,0.20899086842006287,ok
08d50368-d24d-4413-ab56-df97bfdc1dac,AdaptiveHybridPSO_DE,f0_only_biased,SBOX-COST,0.07802103494961023,ok
090d55f3-22c6-4bed-ae50-15302966117f,EnhancedAdaptiveLevySwarm,f0_only_biased,SBOX-COST,0.15422057837450742,ok
0913934d-28ac-4a83-b0ae-4303f9c0346a,HybridPSODE,both_biased,SBOX-COST,0.1930195289497161,ok
092c1ad4-2c8a-4e91-8800-d3ec3dacea0c,SwarmOptimizer,f0_only_biased,SBOX-COST,0.1606377607687405,ok
092eadfa-87e6-4127-841e-711047461116,AdaptiveSwarmHarmonyOptimization,f0_only_biased,SBOX-COST,0.136534702346267,ok
09368f22-8bd3-44e0-a355-854e193feebb,AdaptiveSwarmOptimizer,f0_only_biased,SBOX-COST,0.17328502708597,ok
095906db-834d-4413-8366-b575f2b4713d,AdaptiveHybridSwarmOptimization,f0_only_biased,SBOX-COST,0.07088096568930159,ok
09850d93-b74f-412e-b968-908e070afac1,EnhancedNAPSO,f0_only_biased,SBOX-COST,0.21608007533382134,ok
0986e5ca-d021-4acb-88bb-cb81c11b444b,EnhancedAdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,0.11643086942188832,ok
098a3a3e-86de-4e74-b7f0-23dcdb430c19,PSO_DE_Hybrid,f0_only_biased,SBOX-COST,0.1617223336694764,ok
09992da8-a0ca-4fb0-a494-93d2affe3087,AdaptiveSwarmOptimizer,f0_only_biased,SBOX-COST,0.1744502948216387,ok
09de97ab-a8ea-4181-a0d3-ea6ae2b029b2,HybridPSODE,both_biased,SBOX-COST,0.2014827626545245,ok
09e0fb68-0f95-4891-90c2-885d8b39896d,EnhancedHybridPSO_DE,f0_only_biased,SBOX-COST,0.15536313062605395,ok
0a4d904d-e1d4-47be-b22b-ec11e7e682e1,HybridPSOSA,both_biased,SBOX-COST,0.0990117934962764,ok
0a4f9064-d3e2-4944-a622-5d655d7601f5,EnhancedAdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.2066708996307854,ok
0a593f4a-8540-4ce8-bc93-e8607902c6f1,AdaptiveQuantumHybridPSO_DE,f0_only_biased,SBOX-COST,0.1837160489212343,ok
0a6b24ba-7eba-4cd7-9347-24dc02d97491,AdaptiveSwarmGradientDescent,neither_biased,SBOX-COST,0.1293986090607617,ok
0a6dd243-1e92-41d0-ba2c-7421f18f4ad9,EAPSDE,f0_only_biased,SBOX-COST,0.1710470086648646,ok
0a775e39-f51c-466d-b396-8bf974ac8db4,AdaptiveSwarmGradientDescent,neither_biased,SBOX-COST,0.1464830365708987,ok
0a7df8ac-f634-43df-943a-9f528a4620b8,AdaptiveSwarmOptimizer,f0_only_biased,SBOX-COST,0.1786635920119417,ok
0aaa85e2-f6ed-469f-a1c9-bb8fe050e569,EnhancedHybridPSODE,both_biased,SBOX-COST,0.2100100096674525,ok
0adb6c4e-fc4c-44c4-99a5-988e286d5d00,HybridPSODE,f0_only_biased,SBOX-COST,0.11311655989654361,ok
0b4c1d93-b778-456c-9c41-f40fc85613c8,EnhancedAdaptiveSwarmGradientDescent,neither_biased,SBOX-COST,0.150204102564369,ok
0b58708d-914e-485a-b2c5-00e700ff532a,EnhancedDAPSO_Quantum,both_biased,SBOX-COST,0.16995188228915742,ok
0b694cd2-4202-4857-8443-6a528482fe3a,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.2075812918150468,ok
0b6bb9e2-8340-4910-b209-4485f121bba3,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.1938387254165782,ok
0b6fdc25-3014-41bd-ab71-9e924623a2f7,EnhancedAdaptiveSwarmGradientDescent,neither_biased,SBOX-COST,0.1243701525298476,ok
0b81f179-033d-43a5-992d-e0eb9c934f36,MultiChaoticAdaptiveHybridSwarm,f0_only_biased,SBOX-COST,0.1316927645673609,ok
0b9a6521-8870-4ba8-9fba-eecb4c2f607f,EnhancedAdaptiveCooperativeSwarm,both_biased,SBOX-COST,,error
0ba263cc-2c06-446d-8a44-aa4d73ff8adc,AdaptiveSwarmHarmonyOptimization,f0_only_biased,SBOX-COST,0.1968000904272394,ok
0ba8f4fe-28f0-4123-b511-fc30342f2369,RefinedHybridDEPSO,f0_only_biased,SBOX-COST,0.15801102043010745,ok
0bc85dfe-8972-49e4-9cc3-27f7744d059a,SwarmOptimizer,f0_only_biased,SBOX-COST,0.1976941228472503,ok
0bf7f7f3-9e86-475b-8b5e-3af1530d192d,ImprovedEnhancedAdaptiveQuantumHybridPSO_DE,f0_only_biased,SBOX-COST,0.1572343044035429,ok
0c05cd5e-e584-4ad6-8e4f-130948255edb,EnhancedAdaptiveEvoPSO,f0_only_biased,SBOX-COST,0.13472188279397898,ok
0c0d44e8-28cf-4971-b447-be3408932fe8,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.2156310357765523,ok
0c0e1c9f-51b7-4fe1-95eb-f00b84996086,AdaptiveSwarmHarmonyOptimization,f0_only_biased,SBOX-COST,0.1758274348951989,ok
0c131522-77d9-4475-a2e8-e54061e3dd16,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.178396814088366,ok
0c1ada55-6e1f-46c2-bd6a-835319a9bb5a,HybridPSOSA,both_biased,SBOX-COST,0.1052706769957064,ok
0c225f39-768b-4719-b7cc-67fe81f12afe,SwarmOptimizer,f0_only_biased,SBOX-COST,0.1485524088006473,ok
0c39c7ab-50e4-437a-81f3-42250f59fb96,AdaptiveMemoryCoopPSO,both_biased,SBOX-COST,0.08586376640620928,ok
0c580e62-a167-45e3-8e0e-8935fdae40be,EnhancedDynamicAdaptiveSwarmDE,f0_only_biased,SBOX-COST,0.07733129646388245,ok
0c7832dd-db0d-4bcb-bc0f-14081fd2392b,HybridPSODE,f0_only_biased,SBOX-COST,0.19809067259625596,ok
0c7b3f61-14d2-4ac7-aa68-1c6dc0dc560f,PSO_DE_Optimized,f0_only_biased,SBOX-COST,0.07637474159049525,ok
0c845d4e-2537-4c26-959d-09dae3b97518,HybridPSODE,f0_only_biased,SBOX-COST,0.14629973362484877,ok
0c88bc75-2f2d-44c8-b1b2-ae80eed866d3,HybridPSODE,f0_only_biased,SBOX-COST,0.1614271247762892,ok
0cc29f20-71a5-42bd-89f7-73c4d89b8a60,AdaptiveSwarmOptimizer,f0_only_biased,SBOX-COST,0.1599961274262254,ok
0ce58e39-2f06-4c73-b706-a52412df41f0,AdvancedHybridPSODE,f0_only_biased,SBOX-COST,0.17259587169501506,ok
0ce5e771-29d3-4857-8d56-52927f59c3bd,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.1696104420035261,ok
0ce97e11-0b8b-441d-90ee-923fb8b9c5f1,AdaptiveSwarmGradientDescent,neither_biased,SBOX-COST,0.1378056780763429,ok
0d0654ef-8e91-48d8-8b1e-33eda5258ba7,Refined_Adaptive_Hybrid_PSO_DE,f0_only_biased,SBOX-COST,,partial
0d1626f8-fc48-4a62-9715-d2a9c3f3bde5,AdaptiveSwarmGradientDescent,f0_only_biased,SBOX-COST,0.1443914753778727,ok
0d18523f-6565-4c2c-8e01-313a448147de,HybridPSODE,f0_only_biased,SBOX-COST,0.12011615918609558,ok
