id,name,deepbias_detected,deep_label,prob_unif,prob_centre,prob_disc,prob_bounds,prob_gaps_clusters,status
70797634-5d6b-464a-9734-3a501eb7dc77,HybridPSODE,True,bounds,0.45489717,0.10649346,0.022640815,0.2431782,0.17279033,ok
ad6c334a-5a5a-47a2-b578-cf11c854b31d,PSODEOptimizer,False,unif,0.73981607,0.12515695,0.06107871,0.008499305,0.065448955,ok
f38093c7-9080-4d28-8f47-06d79b1b3448,PSODEOptimizer,False,unif,0.73981607,0.12515695,0.06107871,0.008499305,0.065448955,ok
c3455235-b436-435f-8051-1a06b97c886b,PSODEOptimizer,False,unif,0.73981607,0.12515695,0.06107871,0.008499305,0.065448955,ok
a0d50611-5db0-4178-a068-4287a9071533,PSODEOptimizer,False,unif,0.73981607,0.12515695,0.06107871,0.008499305,0.065448955,ok
fcdc43ea-a111-4aed-98a7-2bf277674b3d,PSODEOptimizer,False,unif,0.71269834,0.12782624,0.085714065,0.0075762244,0.06618516,ok
754b73e0-cd86-479d-847c-bede09b08b65,PSODEOptimizer,False,unif,0.73981607,0.12515695,0.06107871,0.008499305,0.065448955,ok
b91fe5be-75dc-41d5-bab3-e603db9f8200,PSODEOptimizer,False,unif,0.71163553,0.11905034,0.069323175,0.010578247,0.08941269,ok
25beab1a-7ecb-4643-872c-27fa1ba8b8d9,PSODEOptimizer,False,unif,0.7129542,0.14538439,0.054767244,0.014060946,0.072833195,ok
b5cd34c1-1aa8-4b3f-9487-f066c5cc395a,PSODEOptimizer,False,unif,0.72271556,0.14227626,0.05012235,0.013283176,0.07160272,ok
9efd43af-22e0-4c76-8d2a-bd31164d6170,PSODEOptimizer,False,unif,0.69820994,0.13930722,0.080196545,0.012668195,0.06961811,ok
369899ce-f696-4b98-b57e-32cd7817a175,PSODEOptimizer,False,unif,0.72271556,0.14227626,0.05012235,0.013283176,0.07160272,ok
f47334bd-ddf6-4ffa-8a8d-23404c6f4446,PSODEOptimizer,False,unif,0.70828027,0.14205459,0.06259978,0.014503455,0.07256189,ok
46babf2e-c389-4bc6-a074-ff1fc5afdb54,PSODEOptimizer,False,unif,0.71184695,0.13028589,0.07119286,0.012514599,0.07415975,ok
52435cec-45f7-4097-b246-a1878067dc3b,PSODEOptimizer,False,unif,0.71184695,0.13028589,0.07119286,0.012514599,0.07415975,ok
5fb17cfa-85dd-43b8-9436-e38d8d2701c3,PSODEOptimizer,False,unif,0.72271556,0.14227626,0.05012235,0.013283176,0.07160272,ok
833e5b19-874c-403c-a8fb-1760556e2eff,PSODEOptimizer,False,unif,0.71468145,0.08589625,0.09589411,0.014944306,0.088583894,ok
cb122a3e-bf9f-4a4e-8e03-da0467b5f0a2,HybridPSOSA,True,bounds,0.18218276,7.598631e-05,0.11513547,0.6514231,0.0511828,ok
a1faeca0-7149-4d90-8aab-124262fbc4b5,EnhancedChaoticDifferentialEvolution,True,gaps/clusters,1.1230601e-10,5.721518e-05,6.263472e-11,0.00030833195,0.99963444,ok
dcd022b6-5a51-41df-8ed5-23f250309c4c,AdvancedMultiSwarmHybridOptimizer,True,gaps/clusters,1.7244972e-10,4.2432363e-05,1.5842921e-10,0.19428769,0.8056699,ok
5588e7fc-835d-427f-b11f-90d8010fa1fd,DynamicSwarmOptimizer,False,unif,0.752158,0.05079959,0.110199116,0.01772891,0.06911439,ok
88883cf7-b70d-4b98-85af-b2629ce7a1f2,HybridSimulatedAnnealingPSO,True,gaps/clusters,7.820697e-13,0.00020124768,3.0971248e-10,2.8270448e-09,0.99979866,ok
353d3d71-9e97-47c0-8f25-59c190e89fad,EnhancedDynamicSwarmOptimizer,False,unif,0.7426636,0.09737934,0.07801401,0.007905747,0.07403728,ok
417c05b0-8768-4ae6-b978-628fe601f114,DynamicSwarmOptimizer,False,unif,0.55836475,0.016328514,0.1844086,0.16069393,0.0802042,ok
fb1d2f13-084d-4440-989d-ad8934c05ae7,DynamicSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
475c683b-1e84-4a7a-bcba-25292092f93c,HybridSwarmTerrainOptimizer,True,centre,2.1084213e-06,0.67975795,5.9212958e-08,3.1578047e-17,0.32023993,ok
2be28591-050c-49c3-ac5b-e7037d90fe47,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
83e6be81-db6a-4c3a-85e6-764e2fdc2209,EnhancedAdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
dad073e4-eb88-4bf6-b662-a895dc491e21,DynamicSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
04c36019-ff15-440f-9bd8-578053d5da97,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
e56a0725-10ba-443c-8a45-fbaedcfff87d,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
416e5508-5141-448f-a7c4-c52d85fe2775,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
92276eb8-d33a-4c24-b1a2-399350da2e59,EnhancedAdaptiveMultiPhaseSwarmOptimizer,True,centre,2.1084213e-06,0.67975795,5.9212958e-08,3.1578047e-17,0.32023993,ok
8bb7071c-bf25-4db8-98a6-e707c146f115,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
b725d528-6f34-4138-bc65-450864781d1c,AdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
19d4c06d-4b48-46c5-8bcc-126d1c8c178e,EnhancedAdaptiveMultiPhaseSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
