id,name,case_type,suite,fid,iid,dim,budget,auc,status
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,8,1,5,250,0.0040000000000000036,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,8,2,5,250,0.0040000000000000036,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,15,1,5,250,0.0174570714767891,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,15,2,5,250,0.031243198083022117,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,20,1,5,250,0.09890405847190564,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,20,2,5,250,0.07751208390162267,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,21,1,5,250,0.10360811477990117,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,21,2,5,250,0.0903708324322603,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,23,1,5,250,0.1495332848907751,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,BBOB,23,2,5,250,0.16917500500697058,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,1,1,2,100,0.1818930316212879,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,1,2,2,100,0.311707283872778,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,3,1,2,100,0.07835416460641031,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,3,2,2,100,0.0630932849996485,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,5,1,2,100,0.4662396640728572,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,5,2,2,100,0.5035429952541486,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,8,1,2,100,0.127418285947552,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,8,2,2,100,0.12450429336850943,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,15,1,2,100,0.09111227374031439,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,15,2,2,100,0.0738057994216752,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,20,1,2,100,0.1569894554853012,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,20,2,2,100,0.1514570113273952,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,21,1,2,100,0.17974647163816304,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,21,2,2,100,0.1855733802020978,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,23,1,2,100,0.1315160751569412,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,23,2,2,100,0.13312612340154306,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,1,1,5,250,0.13770869687516962,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,1,2,5,250,0.11616859893827691,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,3,1,5,250,0.026438992870443823,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,3,2,5,250,0.02444040281006754,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,5,1,5,250,0.06611827032906259,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,5,2,5,250,0.0937415020178668,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,8,1,5,250,0.0040000000000000036,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,8,2,5,250,0.0040000000000000036,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,15,1,5,250,0.022167262210803673,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,15,2,5,250,0.02249063209870794,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,20,1,5,250,0.05124747360704618,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,20,2,5,250,0.03601833832786794,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,21,1,5,250,0.08152356436657815,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,21,2,5,250,0.07982927176792987,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,23,1,5,250,0.1836501215787948,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,f0_only_biased,BBOB,23,2,5,250,0.14957817536725837,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,1,1,2,100,0.3186864377008406,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,1,2,2,100,0.26575921104603395,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,3,1,2,100,0.12278368725398447,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,3,2,2,100,0.11012133106299937,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,5,1,2,100,0.15016981649563166,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,5,2,2,100,0.12245800511505922,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,8,1,2,100,0.16028309240140326,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,8,2,2,100,0.14443162123355902,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,15,1,2,100,0.12432088638227223,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,15,2,2,100,0.10585853984639049,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,20,1,2,100,0.14411801771432298,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,20,2,2,100,0.16490745403746743,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,21,1,2,100,0.23028022353971211,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,21,2,2,100,0.22025487996247162,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,23,1,2,100,0.10516486810737147,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,23,2,2,100,0.13702869968151576,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,1,1,5,250,0.17043201724038293,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,1,2,5,250,0.1573245881131503,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,3,1,5,250,0.031941426241855586,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,3,2,5,250,0.03222476764993243,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,5,1,5,250,0.10328462237153146,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,5,2,5,250,0.08369928328024057,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,8,1,5,250,0.06398786923003486,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,8,2,5,250,0.004287620507309686,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,15,1,5,250,0.04170925331766684,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,15,2,5,250,0.03131028376912404,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,20,1,5,250,0.1062508741270961,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,BBOB,20,2,5,250,0.11781090715489695,ok
