id,name,case_type,suite,fid,iid,dim,budget,auc,status
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,8,2,5,250,,error
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,15,1,5,250,0.043150481108836236,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,15,2,5,250,0.02985173702676458,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,20,1,5,250,0.10874557688303055,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,20,2,5,250,0.11436840076959964,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,21,1,5,250,0.2897475981639155,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,21,2,5,250,0.11486336704372002,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,23,1,5,250,0.14694229633778366,ok
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,f0_only_biased,SBOX-COST,23,2,5,250,0.13155272353813263,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,1,1,2,100,0.224686567141124,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,1,2,2,100,0.18198968858300302,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,3,1,2,100,0.09983785107364729,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,3,2,2,100,0.12033812365676477,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,5,1,2,100,0.12330989100730771,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,5,2,2,100,0.11645062116662852,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,8,1,2,100,0.13051271586218338,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,8,2,2,100,0.0724465779687321,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,15,1,2,100,0.08547596721800854,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,15,2,2,100,0.10402693139274954,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,20,1,2,100,0.1601737511736352,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,20,2,2,100,0.12574772712894433,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,21,1,2,100,0.449274132907591,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,21,2,2,100,0.18550525859521472,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,23,1,2,100,0.12025815027968034,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,23,2,2,100,0.17917172033546636,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,1,1,5,250,0.13358594262338275,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,1,2,5,250,0.09572604462307033,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,3,1,5,250,0.026238681099933325,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,3,2,5,250,0.02814097545552363,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,5,1,5,250,0.06760855696195855,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,5,2,5,250,0.054744224903158556,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,8,1,5,250,0.0040000000000000036,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,8,2,5,250,0.0040000000000000036,ok
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,f0_only_biased,SBOX-COST,15,1,5,250,0.02579203924874618,ok
